,area,rooms,bathroom,parking spaces,hoa (R$),rent amount (R$),property tax (R$),fire insurance (R$),city_Campinas,city_Porto Alegre,city_Rio de Janeiro,city_São Paulo,animal_not acept,furniture_not furnished
2410,4.07753744390572,0.6931471805599453,0.0,1,5.945420608606575,6.802394763324312,4.127134385045092,2.6390573296152584,0,1,0,0,0,1
2411,5.010635294096256,1.3862943611198906,0.0,3,6.3279367837291955,7.7406644019172415,4.8283137373023015,3.6375861597263857,0,0,0,0,0,1
2412,4.605170185988092,1.0986122886681098,0.6931471805599453,0,6.620073206530356,7.61085279039525,4.8828019225863715,3.258096538021482,0,0,0,1,0,1
2413,4.276666119016055,0.6931471805599453,0.6931471805599453,1,6.779921907472253,7.6496926237115135,3.2958368660043287,3.2958368660043287,0,0,0,1,0,1
2414,6.214608098422191,1.9459101490553128,1.9459101490553128,8,6.3279367837291955,9.104979856318355,7.418780882750793,4.9126548857360515,0,0,0,1,1,0
2415,5.575949103146316,1.0986122886681098,1.6094379124341005,0,6.3279367837291955,8.699514748210191,6.190315405853148,4.51085950651685,0,0,0,1,0,1
2416,4.330733340286331,0.6931471805599453,0.6931471805599453,2,6.812345094177479,8.612503371220562,5.700443573390688,4.248495242049359,0,0,0,1,0,1
2417,2.772588722239781,0.0,0.0,0,6.3279367837291955,6.76849321164863,4.8283137373023015,2.4849066497880004,0,0,0,1,1,1
2418,5.288267030694535,1.0986122886681098,0.6931471805599453,2,7.244227515603349,8.086410275323782,5.811140992976701,3.737669618283368,0,0,0,1,0,1
2419,5.247024072160486,1.0986122886681098,0.6931471805599453,1,7.377758908227872,8.294049640102028,4.605170185988092,3.9318256327243257,0,0,0,1,0,1
2420,5.3471075307174685,1.3862943611198906,1.3862943611198906,4,7.957527402230773,9.35010231435134,7.299797366758161,4.9836066217083355,0,0,0,1,1,1
2421,5.4510384535657,1.0986122886681098,0.0,1,6.3279367837291955,7.90100705199242,5.476463551931511,3.7135720667043084,1,0,0,0,0,1
2422,5.1929568508902095,1.0986122886681098,0.6931471805599453,2,6.3279367837291955,9.305650551780507,5.010635294096256,5.111987788356544,0,0,0,1,0,1
2423,6.927557906278317,1.6094379124341005,1.3862943611198906,6,6.3279367837291955,8.782629654920699,6.483107351457199,4.672828834461906,0,0,0,0,0,0
2424,5.768320995793773,1.0986122886681098,1.0986122886681098,2,6.3279367837291955,8.881836305004146,6.396929655216146,4.691347882229144,0,0,0,1,0,1
2425,4.7535901911063645,1.0986122886681098,0.6931471805599453,2,7.541152455136308,8.242756345714477,6.249975242259482,3.8918202981106265,0,0,0,1,0,1
2426,4.852030263919617,0.6931471805599453,0.0,1,7.090076835776093,9.047821442478408,2.19722457733622,4.68213122712422,0,0,0,1,0,0
2427,3.737669618283368,0.6931471805599453,0.0,1,5.25227342804663,6.927557906278317,4.8283137373023015,2.5649493574615367,1,0,0,0,0,1
2428,4.248495242049359,0.6931471805599453,0.0,1,6.492239835020472,8.242756345714477,3.80666248977032,3.8918202981106265,0,0,0,1,0,1
2429,5.768320995793773,1.0986122886681098,1.3862943611198906,4,8.143226750367445,9.615805480084347,7.413970290190443,5.25227342804663,0,0,0,1,0,0
2430,4.343805421853683,0.6931471805599453,0.6931471805599453,1,6.586171654854675,7.090076835776093,4.262679877041316,2.772588722239781,1,0,0,0,0,1
2431,5.337538079701318,1.0986122886681098,1.0986122886681098,3,7.820037989458753,9.615805480084347,7.090076835776093,5.25227342804663,0,0,0,1,0,0
2432,4.74493212836325,1.0986122886681098,1.0986122886681098,3,6.3279367837291955,7.783224016336037,4.262679877041316,3.610917912644224,0,0,0,1,0,1
2433,4.0943445622220995,0.6931471805599453,0.0,1,5.991464547107983,7.170119543449628,3.218875824868201,2.9444389791664403,0,1,0,0,0,0
2434,3.912023005428147,0.0,0.0,0,5.298317366548036,6.951772164398911,3.4011973816621555,2.772588722239781,0,1,0,0,0,1
2435,4.68213122712422,0.6931471805599453,1.3862943611198906,2,7.161622002939187,8.411832675758411,6.257667587882639,4.060443010546419,0,0,0,1,0,1
2436,4.158883083359672,0.6931471805599453,0.6931471805599453,1,7.074963197966044,8.846496938558838,5.62040086571715,4.48863636973214,0,0,0,1,1,1
2437,5.181783550292085,1.0986122886681098,0.6931471805599453,1,6.3279367837291955,8.160518247477505,4.867534450455582,3.970291913552122,0,0,0,1,0,0
2438,3.970291913552122,0.0,0.0,0,5.48063892334199,7.299797366758161,3.737669618283368,3.0910424533583165,0,1,0,0,0,0
2439,4.770684624465665,1.0986122886681098,0.6931471805599453,0,7.195937226475568,7.352441100243581,5.3471075307174685,3.0445224377234235,0,0,1,0,0,1
2440,4.174387269895637,0.6931471805599453,0.0,1,6.040254711277415,7.1308988302963465,3.970291913552122,2.772588722239781,1,0,0,0,0,1
2441,5.1929568508902095,1.0986122886681098,1.0986122886681098,2,7.600902459542082,8.853665428037448,6.163314804034642,4.51085950651685,0,0,1,0,0,1
2442,5.8522024797744745,1.0986122886681098,1.0986122886681098,3,6.3279367837291955,8.486733983931531,5.991464547107983,4.290459441148391,1,0,0,0,0,1
2443,5.010635294096256,1.0986122886681098,1.0986122886681098,1,7.709308333385869,8.411832675758411,6.182084906716633,4.060443010546419,0,0,0,1,1,1
2444,3.80666248977032,0.0,0.0,0,5.857933154483459,6.476972362889682,3.332204510175204,2.302585092994046,0,1,0,0,0,1
2445,3.610917912644224,0.0,0.0,1,6.184148890937482,8.101677747454572,2.5649493574615367,3.737669618283368,0,0,0,1,1,0
2446,6.29156913955832,1.3862943611198906,1.3862943611198906,6,6.3279367837291955,8.560252680876685,7.3408355541232755,4.3694478524670215,0,0,0,1,0,1
2447,6.255750041753367,1.6094379124341005,0.6931471805599453,3,6.3279367837291955,9.210340371976184,6.610696044717759,5.0998664278242,0,0,0,0,0,1
2448,4.990432586778736,1.3862943611198906,1.0986122886681098,3,7.377758908227872,8.476371196895983,5.648974238161206,4.110873864173311,1,0,0,0,0,1
2449,4.867534450455582,1.0986122886681098,0.6931471805599453,1,7.543802867501509,7.867105500316738,6.1092475827643655,3.5263605246161616,0,0,1,0,0,1
2450,5.247024072160486,1.0986122886681098,0.6931471805599453,1,6.3279367837291955,8.216088098632316,4.8283137373023015,4.02535169073515,0,0,0,1,0,1
2451,3.332204510175204,0.0,0.0,0,7.0030654587864625,6.593044534142437,4.59511985013459,2.302585092994046,0,0,1,0,0,1
2452,5.0751738152338275,1.0986122886681098,1.0986122886681098,3,7.319202458767849,8.674196940225903,6.269096283706262,4.477336814478207,0,0,0,1,1,1
2453,5.736572297479192,1.0986122886681098,0.6931471805599453,0,7.824046010856294,8.556413904569519,6.38856140554563,4.219507705176107,0,0,1,0,0,1
2454,6.272877006546168,1.3862943611198906,1.6094379124341005,6,6.3279367837291955,9.472704636443671,4.8283137373023015,5.278114659230517,0,0,0,1,1,1
2455,4.07753744390572,0.6931471805599453,0.0,1,6.68586094706836,7.090076835776093,4.8283137373023015,2.772588722239781,0,0,0,1,0,0
2456,6.684611727667928,1.6094379124341005,1.3862943611198906,8,6.3279367837291955,9.560997243589352,7.718685495198466,5.365976015021852,0,0,0,1,0,1
2457,4.343805421853683,0.6931471805599453,0.0,0,6.380122536899765,7.625595072132453,1.9459101490553128,3.258096538021482,0,0,0,1,0,1
2458,5.0751738152338275,1.0986122886681098,0.6931471805599453,1,7.3132203870903005,8.366370301681654,6.214608098422191,4.007333185232471,0,0,0,1,0,1
2459,3.8501476017100575,0.0,0.0,1,6.272877006546168,7.495541943884256,4.8283137373023015,3.1354942159291497,0,0,0,1,0,1
2460,3.951243718581428,0.6931471805599453,0.0,1,5.0751738152338275,6.907755278982138,4.8283137373023015,2.6390573296152584,0,0,0,0,0,1
2461,4.0943445622220995,0.0,0.6931471805599453,1,7.051855622955893,8.294049640102028,4.718498871295094,3.9318256327243257,0,0,0,1,0,1
2462,4.787491742782046,1.0986122886681098,1.0986122886681098,2,6.620073206530356,8.006367567650246,6.214608098422191,3.6635616461296463,0,0,1,0,0,1
2463,4.007333185232471,0.6931471805599453,0.0,0,6.3279367837291955,6.745236349484363,3.912023005428147,2.4849066497880004,0,0,0,0,1,1
2464,4.700480365792417,1.0986122886681098,1.0986122886681098,2,6.3279367837291955,8.070906088787819,4.477336814478207,3.8918202981106265,1,0,0,0,0,1
2465,4.976733742420574,1.0986122886681098,1.3862943611198906,0,5.521460917862246,7.989560449333865,4.31748811353631,3.7841896339182615,0,1,0,0,0,0
2466,4.477336814478207,0.6931471805599453,1.3862943611198906,2,6.733401891837358,7.7406644019172415,5.937536205082426,3.4011973816621555,0,0,0,1,0,1
2467,3.8918202981106265,0.6931471805599453,0.0,1,5.857933154483459,7.600902459542082,1.0986122886681098,3.258096538021482,0,0,0,1,0,1
2468,3.258096538021482,0.0,0.0,0,6.309918278226516,8.160518247477505,4.382026634673881,3.80666248977032,0,0,0,1,0,0
2469,3.58351893845611,0.0,0.0,0,5.703782474656202,7.377758908227872,4.0943445622220995,3.0445224377234235,0,0,0,1,0,1
2470,5.010635294096256,1.0986122886681098,0.6931471805599453,5,6.3279367837291955,7.6496926237115135,5.5606816310155285,3.4657359027997265,0,0,0,1,0,1
2471,4.343805421853683,0.0,0.0,1,6.3279367837291955,8.648221453822641,4.8283137373023015,4.290459441148391,0,0,0,1,1,1
2472,4.0943445622220995,0.0,0.0,2,6.3279367837291955,7.383989457978508,3.912023005428147,3.218875824868201,1,0,0,0,0,1
2473,4.060443010546419,0.6931471805599453,0.6931471805599453,1,6.634633357861687,7.0817085861055755,4.653960350157523,2.772588722239781,0,0,1,0,0,1
2474,4.976733742420574,1.3862943611198906,1.3862943611198906,3,7.416378479192928,8.411832675758411,6.369900982828227,4.060443010546419,0,0,0,1,0,1
2475,6.0112671744041615,1.3862943611198906,1.791759469228055,3,7.937374696163295,9.615805480084347,7.418780882750793,5.25227342804663,0,0,0,1,0,1
2476,3.912023005428147,0.0,0.0,0,6.3279367837291955,6.684611727667928,2.8903717578961645,2.5649493574615367,0,0,0,1,0,1
2477,4.442651256490317,1.0986122886681098,0.6931471805599453,2,6.802394763324312,8.101677747454572,4.7535901911063645,3.737669618283368,0,0,0,1,0,1
2478,5.3471075307174685,1.0986122886681098,1.0986122886681098,3,5.991464547107983,8.34283980427146,5.488937726156687,4.02535169073515,0,0,0,0,0,1
2479,4.605170185988092,1.0986122886681098,0.0,2,5.298317366548036,7.406103381237014,4.290459441148391,3.0910424533583165,0,0,0,0,0,1
2480,4.219507705176107,0.6931471805599453,0.0,1,6.173786103901937,7.549609165154532,4.356708826689592,3.332204510175204,0,1,0,0,1,0
2481,3.737669618283368,0.0,0.0,1,6.156978985585555,7.600902459542082,4.31748811353631,3.258096538021482,1,0,0,0,1,1
2482,4.465908118654584,1.0986122886681098,0.0,0,6.586171654854675,7.170119543449628,4.653960350157523,2.8332133440562166,1,0,0,0,0,1
2483,3.688879454113936,0.0,0.0,0,5.48063892334199,6.856461984594588,4.430816798843313,2.5649493574615367,0,0,0,1,0,1
2484,3.912023005428147,0.6931471805599453,0.0,1,6.29156913955832,7.52294091807237,4.890349128221754,3.1780538303479458,0,0,0,1,0,1
2485,4.442651256490317,0.6931471805599453,0.6931471805599453,0,6.492239835020472,7.832014180505469,4.727387818712341,3.610917912644224,0,1,0,0,0,0
2486,4.007333185232471,0.0,0.0,1,6.309918278226516,7.554858521040676,4.700480365792417,3.332204510175204,0,1,0,0,0,0
2487,4.84418708645859,0.6931471805599453,0.6931471805599453,2,7.346010209913294,8.612503371220562,5.8888779583328805,4.248495242049359,0,0,0,1,0,1
2488,5.147494476813453,1.0986122886681098,1.6094379124341005,3,6.3279367837291955,8.66561319653451,6.4085287910594975,4.477336814478207,0,0,0,1,0,1
2489,4.31748811353631,0.6931471805599453,0.0,2,5.9401712527204324,7.090076835776093,4.007333185232471,2.8903717578961645,0,1,0,0,0,1
2490,3.912023005428147,0.0,0.0,1,6.214608098422191,8.006367567650246,4.812184355372417,3.6635616461296463,0,0,0,1,1,1
2491,4.787491742782046,1.3862943611198906,0.6931471805599453,5,6.3279367837291955,8.34283980427146,4.8283137373023015,4.158883083359672,1,0,0,0,0,1
2492,4.553876891600541,1.0986122886681098,0.6931471805599453,2,6.579251212010101,8.157657015196472,5.1179938124167546,3.80666248977032,0,0,0,1,0,1
2493,5.703782474656202,1.6094379124341005,1.0986122886681098,6,6.3279367837291955,8.556413904569519,5.811140992976701,4.4543472962535064,0,0,0,0,0,1
2494,3.7841896339182615,0.0,0.0,0,5.886104031450156,7.377758908227872,4.8283137373023015,3.0445224377234235,0,0,1,0,0,0
2495,6.3332796281396915,1.0986122886681098,1.791759469228055,4,8.556413904569519,9.615805480084347,7.1308988302963465,5.393627546352363,0,1,0,0,0,1
2496,4.174387269895637,0.6931471805599453,0.6931471805599453,0,5.010635294096256,7.438383530044308,4.430816798843313,3.0910424533583165,0,0,1,0,1,1
2497,5.135798437050261,0.6931471805599453,0.6931471805599453,1,6.784457062637642,7.986164860332727,4.382026634673881,3.6375861597263857,0,0,1,0,0,1
2498,3.0910424533583165,0.0,0.0,1,6.3279367837291955,7.3132203870903005,4.8283137373023015,2.9957322735539913,0,0,0,0,1,0
2499,6.016157159698354,1.3862943611198906,1.3862943611198906,4,6.3279367837291955,8.496990484098719,6.1441856341256464,4.394449154672439,0,0,0,0,0,0
2500,4.0943445622220995,0.6931471805599453,0.0,1,6.329720905522696,7.244227515603349,3.7135720667043084,2.9444389791664403,0,0,1,0,0,1
2501,3.8501476017100575,0.0,0.0,0,6.7912214627261855,7.90100705199242,5.181783550292085,3.555348061489413,0,0,0,1,0,1
2502,4.276666119016055,0.6931471805599453,0.6931471805599453,0,6.709304340258298,7.3132203870903005,4.248495242049359,2.9957322735539913,0,0,0,1,0,1
2503,5.056245805348309,1.3862943611198906,1.0986122886681098,3,7.448333860897477,9.104979856318355,4.68213122712422,4.787491742782046,0,0,0,0,0,0
2504,5.634789603169249,1.0986122886681098,1.3862943611198906,2,6.3279367837291955,8.853665428037448,6.369900982828227,4.663439094112067,0,0,0,1,0,1
2505,4.219507705176107,1.0986122886681098,0.6931471805599453,1,6.721425700790642,6.956545443151568,4.4067192472642525,2.6390573296152584,0,0,1,0,0,1
2506,4.02535169073515,0.0,0.0,0,6.0591231955817975,6.3279367837291955,2.8332133440562166,2.19722457733622,1,0,0,0,1,1
2507,4.941642422609304,0.6931471805599453,1.3862943611198906,1,7.696212639346408,9.093806555720233,5.703782474656202,4.727387818712341,0,0,0,1,0,1
2508,3.912023005428147,0.6931471805599453,0.0,0,5.955837369464831,6.721425700790642,4.007333185232471,2.3978952727983707,1,0,0,0,1,1
2509,3.688879454113936,0.6931471805599453,0.0,1,5.768320995793773,7.090076835776093,4.248495242049359,2.772588722239781,1,0,0,0,0,1
2510,5.5606816310155285,1.0986122886681098,1.3862943611198906,4,8.517193191416238,9.392661928770137,4.8283137373023015,5.030437921392434,0,0,0,1,0,0
2511,6.551080335043403,1.791759469228055,2.079441541679836,8,6.3279367837291955,9.546812608597397,6.927557906278317,5.351858133476067,0,0,0,1,0,0
2512,4.867534450455582,0.6931471805599453,0.0,0,6.3279367837291955,7.549609165154532,5.676753802268282,3.3672958299864737,0,0,0,1,0,0
2513,5.3706380281276624,1.0986122886681098,0.6931471805599453,0,6.960347729101308,8.294049640102028,5.433722003554241,3.9318256327243257,0,0,0,1,1,1
2514,5.703782474656202,1.3862943611198906,1.0986122886681098,2,7.824046010856294,8.411832675758411,6.679599185844383,4.060443010546419,0,0,1,0,0,1
2515,5.521460917862246,1.3862943611198906,1.6094379124341005,4,8.34283980427146,9.392661928770137,7.418780882750793,5.030437921392434,0,0,0,1,0,1
2516,4.382026634673881,0.6931471805599453,0.6931471805599453,1,7.073269717459709,8.60061479955531,5.332718793265369,4.262679877041316,0,0,1,0,0,0
2517,3.9889840465642745,0.6931471805599453,0.0,0,6.131226489483142,7.090076835776093,3.7135720667043084,2.8903717578961645,0,1,0,0,0,0
2518,4.043051267834549,0.0,0.6931471805599453,1,6.492239835020472,6.476972362889682,4.8283137373023015,2.19722457733622,1,0,0,0,1,1
2519,4.867534450455582,1.0986122886681098,0.6931471805599453,1,7.3132203870903005,8.411832675758411,4.8283137373023015,4.060443010546419,0,0,0,1,1,1
2520,3.8712010109078916,0.0,0.0,2,7.659642954564682,8.824677891164196,5.991464547107983,4.465908118654584,0,0,0,1,1,0
2521,5.762051382780178,1.3862943611198906,1.0986122886681098,0,6.3279367837291955,9.852194258148575,5.950642552587727,5.823045895483018,0,1,0,0,0,1
2522,4.343805421853683,0.0,0.6931471805599453,1,6.620073206530356,8.954156966583772,5.342334251964812,4.59511985013459,0,0,0,1,0,0
2523,3.737669618283368,0.0,0.0,1,7.091742115095153,7.882314918980267,5.493061443340548,3.5263605246161616,0,0,0,1,0,0
2524,4.30406509320417,1.0986122886681098,0.0,0,6.3279367837291955,7.377758908227872,3.688879454113936,3.218875824868201,0,0,1,0,0,1
2525,6.113682179832232,1.3862943611198906,1.791759469228055,4,8.017307507688582,9.20833836930551,7.824046010856294,4.84418708645859,0,0,0,1,0,1
2526,3.7135720667043084,0.0,0.6931471805599453,1,5.991464547107983,7.783224016336037,4.204692619390967,3.58351893845611,0,1,0,0,0,1
2527,4.499809670330264,0.6931471805599453,0.6931471805599453,2,7.090076835776093,7.558516743045645,5.616771097666573,3.218875824868201,0,0,0,1,0,1
2528,4.976733742420574,0.0,1.0986122886681098,1,7.090076835776093,8.987196820661973,6.285998094508865,4.6443908991413725,0,0,1,0,1,0
2529,4.248495242049359,0.0,0.6931471805599453,0,6.1092475827643655,7.618251097876695,4.709530201312334,3.258096538021482,0,0,0,1,0,1
2530,5.1929568508902095,1.0986122886681098,1.3862943611198906,5,6.3279367837291955,8.101677747454572,5.583496308781699,3.912023005428147,0,0,0,1,0,1
2531,4.219507705176107,0.6931471805599453,0.0,0,6.1527326947041034,7.170119543449628,3.912023005428147,2.8332133440562166,0,0,0,1,0,1
2532,5.703782474656202,1.3862943611198906,1.3862943611198906,3,6.3279367837291955,9.210340371976184,6.642486801367255,5.017279836814924,0,0,0,1,0,1
2533,5.598421958998375,1.0986122886681098,1.0986122886681098,1,6.3279367837291955,8.779557455883728,3.1354942159291497,4.584967478670572,0,0,0,1,0,0
2534,4.143134726391533,0.0,0.0,1,5.697093486505405,6.476972362889682,4.8283137373023015,2.19722457733622,0,0,0,1,0,1
2535,4.941642422609304,0.6931471805599453,1.0986122886681098,1,7.1747243098363755,8.517193191416238,5.521460917862246,4.158883083359672,0,0,0,1,0,0
2536,5.393627546352363,1.6094379124341005,1.3862943611198906,3,6.3279367837291955,8.987196820661973,6.052089168924417,4.795790545596741,0,0,0,1,1,1
2537,4.499809670330264,1.0986122886681098,0.6931471805599453,2,7.298445101508148,7.824046010856294,5.872117789475416,3.4657359027997265,0,0,0,1,0,1
2538,4.127134385045092,0.6931471805599453,0.6931471805599453,1,6.597145701886651,8.070906088787819,4.859812404361672,3.7135720667043084,0,0,0,1,1,0
2539,4.007333185232471,0.0,0.0,0,4.941642422609304,6.646390514847728,4.8283137373023015,2.302585092994046,0,0,0,1,1,1
2540,5.135798437050261,1.0986122886681098,0.6931471805599453,3,6.3279367837291955,8.294049640102028,5.1929568508902095,4.189654742026425,0,0,0,0,0,1
2541,4.31748811353631,1.0986122886681098,0.6931471805599453,1,5.66988092298052,7.0030654587864625,4.499809670330264,2.7080502011022096,0,0,0,0,0,1
2542,5.010635294096256,1.0986122886681098,1.3862943611198906,3,7.438383530044308,7.820037989458753,5.9269260259704115,3.4657359027997265,0,0,0,1,0,1
2543,5.598421958998375,1.3862943611198906,1.3862943611198906,2,6.3279367837291955,8.853665428037448,5.298317366548036,4.8283137373023015,0,1,0,0,0,1
2544,4.007333185232471,0.6931471805599453,0.0,0,5.220355825078324,7.3132203870903005,3.2958368660043287,3.0910424533583165,0,1,0,0,1,1
2545,3.6375861597263857,0.0,0.0,0,6.124683390894206,6.956545443151568,4.8283137373023015,2.6390573296152584,0,0,1,0,1,1
2546,4.465908118654584,0.6931471805599453,0.6931471805599453,1,6.363028103540465,7.585788821732034,4.762173934797756,3.3672958299864737,0,1,0,0,0,1
2547,3.258096538021482,0.0,0.0,1,4.0943445622220995,6.620073206530356,4.204692619390967,2.302585092994046,0,0,0,0,0,1
2548,5.950642552587727,1.6094379124341005,1.3862943611198906,6,6.3279367837291955,8.517193191416238,6.075346031088683,4.4067192472642525,0,0,0,0,1,1
2549,4.127134385045092,0.6931471805599453,0.0,1,4.605170185988092,6.956545443151568,4.430816798843313,2.6390573296152584,0,0,0,0,0,1
2550,4.248495242049359,0.6931471805599453,0.0,1,6.802394763324312,7.467371066917559,3.912023005428147,3.1354942159291497,0,0,0,1,0,1
2551,3.8712010109078916,0.0,0.0,1,7.365180126021014,7.160845906664298,4.8283137373023015,2.9444389791664403,0,1,0,0,0,0
2552,5.9814142112544815,1.3862943611198906,1.3862943611198906,4,6.3279367837291955,9.210340371976184,6.620073206530356,5.017279836814924,0,0,0,1,0,1
2553,6.173786103901937,1.0986122886681098,1.3862943611198906,1,8.556413904569519,8.853665428037448,7.090909822079984,4.51085950651685,0,0,1,0,0,1
2554,5.4380793089231965,1.3862943611198906,1.3862943611198906,3,7.438383530044308,8.748304912379622,6.0661080901037465,4.430816798843313,0,0,0,0,0,1
2555,4.0943445622220995,0.0,0.0,0,6.476972362889682,7.7007477945117975,4.430816798843313,3.3672958299864737,0,0,1,0,0,1
2556,4.382026634673881,0.6931471805599453,0.6931471805599453,2,6.992096427415887,7.549609165154532,6.040254711277415,3.218875824868201,0,0,1,0,0,1
2557,5.010635294096256,1.3862943611198906,1.0986122886681098,3,7.383368146992383,8.922658299524402,6.2633982625916245,4.574710978503383,0,0,1,0,0,1
2558,4.442651256490317,1.0986122886681098,0.0,0,5.010635294096256,7.0030654587864625,5.010635294096256,2.7080502011022096,0,0,0,0,1,1
2559,3.218875824868201,0.0,0.0,0,5.717027701406223,7.696212639346408,4.0943445622220995,3.332204510175204,0,0,0,1,0,1
2560,4.653960350157523,1.0986122886681098,1.0986122886681098,0,6.733401891837358,7.661527081358518,4.709530201312334,3.4657359027997265,0,1,0,0,0,1
2561,4.969813299576002,1.3862943611198906,0.6931471805599453,2,7.506591780070841,8.476371196895983,6.502790045915622,4.110873864173311,0,0,0,1,0,1
2562,4.382026634673881,1.0986122886681098,0.6931471805599453,2,6.620073206530356,7.863266724009573,5.0998664278242,3.555348061489413,0,0,0,0,0,1
2563,4.605170185988092,0.0,0.0,0,6.3279367837291955,7.333023014386481,4.430816798843313,3.1354942159291497,0,0,0,1,0,1
2564,6.4754327167040895,1.6094379124341005,1.6094379124341005,6,6.3279367837291955,9.615805480084347,6.970730078143525,5.5053315359323625,0,0,0,0,0,0
2565,4.007333185232471,0.6931471805599453,0.0,1,5.703782474656202,6.745236349484363,3.4011973816621555,2.5649493574615367,0,1,0,0,0,1
2566,4.219507705176107,0.6931471805599453,0.6931471805599453,1,5.991464547107983,7.495541943884256,4.4067192472642525,3.2958368660043287,0,1,0,0,0,1
2567,5.579729825986222,1.0986122886681098,1.0986122886681098,0,6.3279367837291955,9.047821442478408,6.163314804034642,4.852030263919617,0,0,0,1,0,1
2568,4.564348191467836,0.6931471805599453,0.0,0,6.84587987526405,8.386400901166214,1.0986122886681098,4.02535169073515,0,0,0,1,0,0
2569,5.484796933490656,1.6094379124341005,1.3862943611198906,3,6.3279367837291955,8.556413904569519,5.736572297479192,4.4543472962535064,0,0,0,0,0,1
2570,4.174387269895637,0.6931471805599453,0.0,1,6.413458957167357,6.802394763324312,4.477336814478207,2.4849066497880004,0,0,1,0,0,1
2571,4.262679877041316,0.6931471805599453,0.0,1,6.507277712385013,7.029972911706387,4.736198448394496,2.7080502011022096,1,0,0,0,0,1
2572,4.499809670330264,0.0,0.0,0,5.298317366548036,7.346010209913294,5.1179938124167546,2.9957322735539913,0,0,0,1,1,1
2573,4.499809670330264,1.0986122886681098,0.6931471805599453,0,6.802394763324312,7.6496926237115135,4.430816798843313,3.2958368660043287,0,0,0,1,0,1
2574,3.737669618283368,0.0,0.0,1,6.131226489483142,6.927557906278317,3.737669618283368,2.5649493574615367,1,0,0,0,0,1
2575,4.691347882229144,1.0986122886681098,0.0,1,6.214608098422191,7.244227515603349,3.737669618283368,3.0445224377234235,0,1,0,0,0,1
2576,5.5606816310155285,1.3862943611198906,0.0,2,8.242756345714477,9.615805480084347,7.062191632286557,5.267858159063328,0,0,1,0,0,0
2577,5.0369526024136295,1.0986122886681098,1.0986122886681098,2,6.948897222313312,7.600902459542082,4.8283137373023015,3.258096538021482,0,0,0,1,0,0
2578,4.007333185232471,0.0,0.0,0,6.3279367837291955,6.927557906278317,3.0445224377234235,2.8332133440562166,0,0,0,0,1,1
2579,3.8918202981106265,0.6931471805599453,0.6931471805599453,1,6.448889394146858,7.783224016336037,4.007333185232471,3.4339872044851463,0,0,0,1,0,1
2580,4.02535169073515,0.0,0.0,0,6.3279367837291955,8.987196820661973,5.634789603169249,4.624972813284272,0,0,0,1,0,0
2581,4.204692619390967,0.6931471805599453,0.0,1,6.214608098422191,7.114769448366463,3.737669618283368,2.772588722239781,1,0,0,0,0,1
2582,5.0751738152338275,1.3862943611198906,1.3862943611198906,0,7.170119543449628,8.063062911326794,6.668228248417402,3.7135720667043084,0,0,0,1,0,0
2583,4.770684624465665,1.0986122886681098,0.6931471805599453,1,5.703782474656202,7.495541943884256,3.912023005428147,3.2958368660043287,0,1,0,0,0,1
2584,3.8501476017100575,0.6931471805599453,0.0,1,5.857933154483459,7.299797366758161,4.31748811353631,2.9957322735539913,0,0,0,0,0,1
2585,4.8828019225863715,1.0986122886681098,1.3862943611198906,3,7.667158255319147,7.99967857949945,6.253828811575472,3.6375861597263857,0,0,0,1,1,1
2586,3.8501476017100575,0.0,0.0,0,5.634789603169249,6.626717749249026,3.2958368660043287,2.4849066497880004,0,1,0,0,0,1
2587,4.0943445622220995,1.0986122886681098,0.6931471805599453,1,5.828945617610208,7.438383530044308,4.787491742782046,3.0910424533583165,1,0,0,0,1,1
2588,5.521460917862246,1.3862943611198906,1.6094379124341005,0,8.129174996911793,8.972083182851927,7.356279876550747,4.605170185988092,0,0,0,1,0,1
2589,5.991464547107983,1.0986122886681098,1.3862943611198906,5,6.3279367837291955,9.047821442478408,5.733341276897747,5.0238805208462765,0,1,0,0,0,0
2590,3.332204510175204,0.0,0.0,0,6.182084906716633,7.696212639346408,4.8283137373023015,3.3672958299864737,0,0,1,0,0,0
2591,5.703782474656202,1.0986122886681098,1.3862943611198906,2,7.600902459542082,9.546812608597397,6.988413181999593,5.181783550292085,0,0,0,1,0,0
2592,4.356708826689592,0.6931471805599453,0.0,2,6.3279367837291955,8.682707629893809,4.8283137373023015,4.31748811353631,0,0,0,1,0,0
2593,4.02535169073515,0.6931471805599453,0.0,0,5.521460917862246,7.495541943884256,3.7135720667043084,3.1354942159291497,0,0,0,1,0,1
2594,4.700480365792417,0.6931471805599453,0.6931471805599453,0,7.212294468500342,8.11969625295725,5.513428746164983,3.7612001156935615,0,0,0,1,0,0
2595,4.174387269895637,0.6931471805599453,0.6931471805599453,1,6.4457198193855785,7.495541943884256,3.218875824868201,3.1354942159291497,0,0,0,1,0,1
2596,4.07753744390572,1.0986122886681098,0.0,1,4.605170185988092,6.925595197110468,4.143134726391533,2.6390573296152584,0,0,0,0,0,1
2597,2.9957322735539913,0.0,0.0,0,6.400257445308821,7.495541943884256,4.867534450455582,3.1354942159291497,0,0,0,1,0,0
2598,4.174387269895637,1.0986122886681098,0.0,1,6.23441072571837,7.495541943884256,4.8283137373023015,3.1354942159291497,0,0,0,1,0,1
